[2025-08-07 02:32:35,883 - network_log - INFO]	REQ: GET https://books.toscrape.com/static/oscar/js/bootstrap-datetimepicker/bootstrap-datetimepicker.js
[2025-08-07 02:32:35,888 - network_log - INFO]	REQ: GET https://books.toscrape.com/static/oscar/js/bootstrap-datetimepicker/locales/bootstrap-datetimepicker.all.js
[2025-08-07 02:32:35,893 - network_log - INFO]	REQ: GET https://books.toscrape.com/static/oscar/js/jquery/jquery-1.9.1.min.js
[2025-08-07 02:32:35,907 - network_log - INFO]	RES: 200 https://books.toscrape.com/static/oscar/js/bootstrap3/bootstrap.min.js
[2025-08-07 02:32:35,916 - network_log - INFO]	RES: 200 https://books.toscrape.com/static/oscar/js/oscar/ui.js
[2025-08-07 02:32:35,934 - network_log - INFO]	RES: 200 https://books.toscrape.com/static/oscar/js/bootstrap-datetimepicker/bootstrap-datetimepicker.js
[2025-08-07 02:32:35,940 - network_log - INFO]	RES: 200 https://books.toscrape.com/static/oscar/js/bootstrap-datetimepicker/locales/bootstrap-datetimepicker.all.js
[2025-08-07 02:32:35,946 - network_log - INFO]	RES: 200 https://books.toscrape.com/static/oscar/js/jquery/jquery-1.9.1.min.js
[2025-08-07 02:32:36,068 - network_log - INFO]	RES: 200 https://books.toscrape.com/media/cache/fe/8a/fe8af6ceec7718986380c0fde9b3b34f.jpg
[2025-08-07 02:32:36,285 - network_log - DEBUG]	At: travel_link
[2025-08-07 02:32:36,330 - network_log - INFO]	REQ: GET https://books.toscrape.com/catalogue/category/books/travel_2/index.html
[2025-08-07 02:32:36,332 - network_log - INFO]	RES: 200 https://books.toscrape.com/catalogue/category/books/travel_2/index.html
[2025-08-07 02:32:36,407 - network_log - INFO]	REQ: GET https://books.toscrape.com/static/oscar/js/bootstrap3/bootstrap.min.js
[2025-08-07 02:32:36,416 - network_log - INFO]	REQ: GET https://books.toscrape.com/static/oscar/js/oscar/ui.js
[2025-08-07 02:32:36,432 - network_log - INFO]	REQ: GET https://books.toscrape.com/static/oscar/js/bootstrap-datetimepicker/bootstrap-datetimepicker.js
[2025-08-07 02:32:36,444 - network_log - INFO]	REQ: GET https://books.toscrape.com/static/oscar/js/bootstrap-datetimepicker/locales/bootstrap-datetimepicker.all.js
[2025-08-07 02:32:36,456 - network_log - INFO]	REQ: GET https://books.toscrape.com/static/oscar/js/jquery/jquery-1.9.1.min.js
[2025-08-07 02:32:36,461 - network_log - INFO]	RES: 200 https://books.toscrape.com/static/oscar/js/bootstrap3/bootstrap.min.js
[2025-08-07 02:32:36,469 - network_log - INFO]	RES: 200 https://books.toscrape.com/static/oscar/js/oscar/ui.js
[2025-08-07 02:32:36,476 - network_log - INFO]	RES: 200 https://books.toscrape.com/static/oscar/js/bootstrap-datetimepicker/bootstrap-datetimepicker.js
[2025-08-07 02:32:36,488 - network_log - INFO]	RES: 200 https://books.toscrape.com/static/oscar/js/bootstrap-datetimepicker/locales/bootstrap-datetimepicker.all.js
[2025-08-07 02:32:36,495 - network_log - INFO]	RES: 200 https://books.toscrape.com/static/oscar/js/jquery/jquery-1.9.1.min.js
[2025-08-07 02:32:36,595 - network_log - DEBUG]	At: book03
[2025-08-07 02:32:36,862 - network_log - INFO]	REQ: GET https://books.toscrape.com/catalogue/see-america-a-celebration-of-our-national-parks-treasured-sites_732/index.html
[2025-08-07 02:32:37,028 - network_log - INFO]	RES: 200 https://books.toscrape.com/catalogue/see-america-a-celebration-of-our-national-parks-treasured-sites_732/index.html
[2025-08-07 02:32:37,119 - network_log - INFO]	REQ: GET https://books.toscrape.com/media/cache/c7/1a/c71a85dbf8c2dbc75cb271026618477c.jpg
[2025-08-07 02:32:37,124 - network_log - INFO]	REQ: GET https://books.toscrape.com/static/oscar/js/bootstrap3/bootstrap.min.js
